t_s,status,grams
44.301,D,0.5786
44.301,D,0.5786
44.301,D,0.5785
44.301,D,0.5785
44.503,D,0.5785
44.503,D,0.5785
44.503,D,0.5785
44.503,D,0.5785
44.503,D,0.5785
44.705,D,0.5785
44.705,D,0.5785
44.705,D,0.5785
44.705,D,0.5785
44.705,D,0.5785
44.907,D,0.5786
44.907,D,0.6251
44.907,D,0.6251
44.907,D,0.6245
45.111,D,0.6236
45.111,D,0.6228
45.111,D,0.6222
45.111,D,0.6217
45.111,D,0.6213
45.312,D,0.6210
45.312,D,0.6207
45.312,D,0.6204
45.312,D,0.6202
45.515,D,0.6201
45.515,D,0.6199
45.515,D,0.6198
45.515,D,0.6197
45.515,D,0.6196
45.717,D,0.6194
45.717,D,0.6194
45.718,D,0.6193
45.718,D,0.6193
45.718,D,0.6193
45.920,D,0.6193
45.920,D,0.6193
45.920,D,0.6193
45.920,D,0.6193
45.920,D,0.6193
46.130,D,0.6193
46.130,D,0.6193
46.130,D,0.6193
46.130,D,0.6193
46.338,D,0.6193
46.338,D,0.6193
46.338,D,0.6193
46.338,D,0.6193
46.338,D,0.6193
46.544,D,0.6193
46.545,D,0.6193
46.545,D,0.6193
46.545,D,0.6192
46.545,D,0.6192
46.754,D,0.6192
46.754,D,0.6192
46.754,D,0.6192
46.754,D,0.6192
46.754,D,0.6192
46.961,D,0.6192
46.961,D,0.6192
46.961,D,0.6193
46.961,D,0.6569
47.168,D,0.6651
47.168,D,0.6651
47.168,D,0.6645
47.168,D,0.6637
47.168,D,0.6630
47.375,D,0.6625
47.375,D,0.6621
47.375,D,0.6618
47.375,D,0.6615
47.375,D,0.6612
47.582,D,0.6610
47.582,D,0.6608
47.582,D,0.6607
47.582,D,0.6605
47.582,D,0.6604
47.790,D,0.6603
47.790,D,0.6601
47.790,D,0.6601
47.790,D,0.6600
47.998,D,0.6600
47.998,D,0.6600
47.998,D,0.6600
47.998,D,0.6600
47.998,D,0.6600
48.203,D,0.6600
48.203,D,0.6600
48.203,D,0.6599
48.203,D,0.6599
48.203,D,0.6599
48.405,D,0.6599
48.405,D,0.6599
48.405,D,0.6599
48.405,D,0.6599
48.610,D,0.6599
48.610,D,0.6599
48.610,D,0.6599
48.610,D,0.6599
48.610,D,0.6599
48.813,D,0.6599
48.813,D,0.6599
48.813,D,0.6599
48.813,D,0.6599
48.813,D,0.6599
49.015,D,0.6599
49.015,D,0.6599
49.015,D,0.6599
49.015,D,0.6599
49.218,D,0.6599
49.218,D,0.6946
49.218,D,0.7058
49.218,D,0.7058
49.218,D,0.7052
49.422,D,0.7044
49.422,D,0.7037
49.422,D,0.7032
49.422,D,0.7027
49.422,D,0.7024
49.625,D,0.7020
49.625,D,0.7018
49.625,D,0.7016
49.625,D,0.7014
49.827,D,0.7013
49.827,D,0.7011
49.827,D,0.7010
49.827,D,0.7010
49.827,D,0.7007
50.029,D,0.7007
50.029,D,0.7007
50.029,D,0.7007
50.029,D,0.7006
50.242,D,0.7006
50.242,D,0.7006
50.242,D,0.7006
50.242,D,0.7006
50.242,D,0.7006
50.448,D,0.7006
50.449,D,0.7006
50.449,D,0.7006
50.449,D,0.7006
50.449,D,0.7006
50.654,D,0.7006
50.654,D,0.7006
50.654,D,0.7006
50.654,D,0.7006
50.654,D,0.7006
50.861,D,0.7006
50.861,D,0.7006
50.861,D,0.7006
50.861,D,0.7006
50.861,D,0.7006
51.068,D,0.7006
51.068,D,0.7005
51.068,D,0.7005
51.068,D,0.7005
51.274,D,0.7005
51.274,D,0.7006
51.274,D,0.7006
51.274,D,0.7352
51.274,D,0.7464
51.483,D,0.7464
51.483,D,0.7458
51.483,D,0.7450
51.483,D,0.7444
51.483,D,0.7438
51.691,D,0.7434
51.691,D,0.7430
51.691,D,0.7427
51.691,D,0.7424
51.691,D,0.7422
51.897,D,0.7420
51.897,D,0.7419
51.897,D,0.7418
51.897,D,0.7417
52.104,D,0.7416
52.104,D,0.7414
52.104,D,0.7413
52.104,D,0.7413
52.104,D,0.7413
52.308,D,0.7413
52.308,D,0.7412
52.308,D,0.7412
52.308,D,0.7412
52.308,D,0.7412
52.511,D,0.7412
52.511,D,0.7412
52.511,D,0.7412
52.511,D,0.7412
52.714,D,0.7412
52.714,D,0.7412
52.714,D,0.7412
52.714,D,0.7412
52.714,D,0.7411
52.915,D,0.7411
52.915,D,0.7411
52.915,D,0.7411
52.915,D,0.7411
53.119,D,0.7411
53.119,D,0.7411
53.119,D,0.7411
53.119,D,0.7411
53.119,D,0.7411
53.325,D,0.7411
53.325,D,0.7411
53.325,D,0.7411
53.325,D,0.7411
53.325,D,0.7412
53.528,D,0.7728
53.528,D,0.7870
53.528,D,0.7870
53.528,D,0.7864
53.528,D,0.7856
53.743,D,0.7849
53.743,D,0.7843
53.743,D,0.7838
53.743,D,0.7835
53.743,D,0.7832
53.945,D,0.7829
53.945,D,0.7827
53.945,D,0.7825
53.945,D,0.7824
54.147,D,0.7823
54.147,D,0.7822
54.147,D,0.7821
54.147,D,0.7820
